word,rating
nightmares,2.730769231
nights,3.217391304
nighttime,2.80952381
nil,1.681818182
nimble,2.923076923
nimbus,2.391304348
nine,1.739130435
nineteen,2.526315789
nineteenth,2.863636364
nineties,3.346153846
ninety,2.736842105
ninth,2.826086957
nip,1.111111111
nipple,1.791666667
nipples,1.857142857
nirvana,3
nitpick,2.260869565
nitrate,2.24
nitrates,2.857142857
nitrogen,2.956521739
nitrous,3.692307692
nix,1.666666667
no,1.407407407
nobility,2.428571429
noble,2.296296296
nobles,2.285714286
nobody,1.958333333
nobody's,2.173913043
nocturnal,2.75
nod,1.851851852
nodded,1.538461538
nodding,2.173913043
node,2.166666667
nodes,2.136363636
nods,1.695652174
noise,2.695652174
noises,2.291666667
noisy,2.5
nomad,2.12
nomenclature,3.652173913
nominal,2.321428571
nominally,2.037037037
nominate,2.16
nominated,1.84
nominating,2.761904762
nomination,2.52
nominee,2.304347826
none,1.882352941
nonetheless,2.76
nonexistent,2.454545455
nonprofit,2.333333333
nonsense,1.807692308
nonsensical,2.571428571
nonstandard,2.217391304
nonstop,1.9
nonviolent,2.391304348
noodle,1.952380952
noon,1.391304348
nope,1.555555556
nor,1.454545455
norm,1.5
normal,1.941176471
normalization,3.074074074
normalized,2.608695652
normally,1.730769231
normals,1.714285714
normative,2.909090909
norms,1.96
north,1.652173913
northeast,1.782608696
northeastern,2.92
northern,2.185185185
northwest,2.035714286
northwestern,2.076923077
nose,1.785714286
noses,2.15
nostalgia,3.473684211
nostalgic,3.090909091
nostrils,2.090909091
nosy,2.12
not,1.272727273
notable,2.166666667
notably,2.583333333
notarized,2.739130435
notation,2.916666667
notch,2.2
note,1.884615385
notebook,1.75
notebooks,1.653846154
noted,1.80952381
notes,2
noteworthy,2.541666667
nothing,2.272727273
nothing's,2.045454545
nothingness,2.909090909
notice,2.230769231
noticeable,2.826086957
noticeably,3.15
noticed,2.208333333
notices,1.869565217
noticing,2.15
notification,2.347826087
notified,2.347826087
notify,2.25
notifying,2.434782609
noting,1.76
notion,3.148148148
notions,2.666666667
notorious,2.875
notoriously,3.454545455
notwithstanding,2.807692308
noun,2.434782609
nouns,2.857142857
nova,1.666666667
novel,1.722222222
novelist,1.863636364
novels,2.136363636
novelty,2.166666667
novice,2.681818182
novices,2.884615385
now,1.333333333
nowadays,2.291666667
nowhere,2.083333333
noxious,4.4
nozzle,1.739130435
nuances,3.956521739
nuclear,3
nuclei,3.461538462
nucleus,3.208333333
nude,1.72
nudes,2.041666667
nudge,2.391304348
nudism,2.375
nudist,2.8
nudity,2.64
nuisance,4.166666667
null,1.814814815
numb,1.833333333
number,1.833333333
numbered,2.416666667
numbering,2.227272727
numbers,1.5
numerals,3.272727273
numerical,2.652173913
numerically,2.888888889
numerous,3.142857143
nun,1.72
nuns,1.434782609
nurse,1.730769231
nursery,1.958333333
nurses,1.863636364
nursing,2.117647059
nurture,2.789473684
nut,1.347826087
nutmeg,2.173913043
nutrient,2.904761905
nutrients,3.157894737
nutrition,2.576923077
nutritional,2.916666667
nutritious,2.916666667
nuts,1.259259259
nutshell,1.375
nutty,1.913043478
nylon,2.954545455
nymph,4.291666667
o'clock,2
oak,2.5
oaks,2.260869565
oasis,2.64
oath,2.64
oaths,2.952380952
oatmeal,1.944444444
oats,2.541666667
obedience,3.541666667
obedient,2.260869565
obelisk,4.35
obese,2.333333333
obesity,2.666666667
obey,2.291666667
obeyed,2.826086957
obeying,2.535714286
obfuscate,3.25
obfuscation,4.363636364
obituary,3
object,1.590909091
objected,2.277777778
objecting,2.038461538
objection,2.153846154
objectionable,3.454545455
objections,3
objective,2.409090909
objectively,2.269230769
objectives,1.916666667
objects,1.958333333
obligated,2.6
obligation,2.739130435
obligations,3
obligatory,3.739130435
oblige,3.666666667
obliged,3.363636364
oblique,4.173913043
oblivion,2.304347826
oblivious,2.411764706
obnoxious,4.227272727
obscene,4.037037037
obscenities,3.875
obscenity,3.8
obscure,2.615384615
obscured,3.043478261
obscures,3.318181818
obscurity,2.818181818
observable,1.48
observance,2.727272727
observant,2.115384615
observation,2.476190476
observational,2.260869565
observations,3.090909091
observatory,1.833333333
observe,2.04
observed,2.636363636
observer,1.956521739
observers,1.76
observes,2.476190476
observing,1.76
obsessed,2.086956522
obsession,2.363636364
obsessive,2.217391304
obsolete,2.84
obstacle,2.92
obstacles,2.7
obstruction,2.571428571
obtain,1.916666667
obtainable,3.454545455
obtained,2.576923077
obtaining,2.208333333
obtuse,2.208333333
obvious,3.391304348
obviously,2.909090909
occasion,2.958333333
occasional,3.208333333
occasionally,2.958333333
occasions,2.846153846
occidental,3.523809524
occult,2.380952381
occupancy,3.047619048
occupants,1.913043478
occupation,3.208333333
occupational,3.333333333
occupations,2.565217391
occupied,2.409090909
occupies,2.608695652
occupy,2.464285714
occupying,2.666666667
occur,1.703703704
occurred,2.444444444
occurrence,2.708333333
occurrences,2.64
occurring,2.25
occurs,2.111111111
ocean,2.708333333
oceanographic,3.772727273
oceanography,3.884615385
oceans,3.1
octane,2.5
octave,1.958333333
octaves,3.545454545
octopus,2.409090909
odd,1.173913043
oddball,2.125
oddities,2.666666667
oddity,2.421052632
oddly,1.944444444
odds,1.545454545
ode,2.294117647
odious,4.8
odor,1.772727273
of,1.703703704
off,1.791666667
offence,2.8
offences,2.708333333
offend,1.6
offended,1.708333333
offender,2.25
offenders,1.666666667
offending,2.44
offense,2.333333333
offenses,2.15
offensive,2.705882353
offer,1.833333333
offered,2.166666667
offering,1.681818182
offerings,1.535714286
offers,1.846153846
offhand,1.64
office,2.28
officer,2.454545455
officer's,2.8
officers,1.769230769
offices,2.782608696
official,3.333333333
officially,3.409090909
officials,3.130434783
offset,1.458333333
offshoot,2.47826087
offshore,1.615384615
offspring,1.92
oft,2.739130435
often,1.964285714
oftentimes,2.409090909
ogle,3.173913043
ogre,4.407407407
ogress,2.6
oh,2.28
ohm,3.695652174
oil,2.333333333
oiled,2.5
oils,2.814814815
oily,2.913043478
oink,2.523809524
ointment,3.416666667
ok,2.411764706
okay,1.826086957
old,1.32
older,1.695652174
oldest,1.5
oldies,2.545454545
olive,1.75
olives,3
omega,2.148148148
omen,2.52173913
ominous,3.695652174
omission,2.76
omissions,2.529411765
omit,2.28
omitted,2.45
omitting,2.428571429
omnibus,3.714285714
omnipotent,4.041666667
omniscient,4.095238095
on,1.260869565
once,2.666666667
oncoming,1.954545455
one,2.666666667
one's,2.444444444
oneness,2.565217391
ones,2.636363636
oneself,2.416666667
ongoing,1.739130435
onion,3.230769231
onions,2.64
only,1.826086957
onset,1.115384615
onslaught,3.391304348
onto,1.454545455
onus,2.875
onward,1.416666667
onwards,1.678571429
onyx,3.96
oops,1.555555556
ooze,2.52
opal,2.043478261
opaque,4.47826087
open,1.692307692
opened,2.142857143
opener,2
opening,1.961538462
openings,1.772727273
openly,1.576923077
opens,1.833333333
opera,2.458333333
operand,3.047619048
operas,2.181818182
operate,2.272727273
operated,1.636363636
operates,2.086956522
operating,2.423076923
operation,2.818181818
operational,2.346153846
operations,2.777777778
operative,2.3
operator,2.086956522
operators,2.428571429
opiate,3.636363636
opinion,2.304347826
opinionated,3.260869565
opinions,3.227272727
opium,2.636363636
opponent,2
opponent's,2.727272727
opponents,2.32
opportunistic,2.272727273
opportunities,2.8
opportunity,2.476190476
oppose,2
opposed,2.043478261
opposes,2.7
opposing,2.407407407
opposite,2.777777778
opposition,3.090909091
oppress,2.5
oppressed,1.863636364
oppression,2.32
oppressive,2.181818182
opted,2.740740741
optic,2.208333333
optical,2.380952381
optics,1.541666667
optimal,2
optimism,2.727272727
optimist,2
optimistic,2.375
optimization,3
optimizing,2.925925926
optimum,2.3
option,3
optional,2.764705882
options,3.125
opus,2.888888889
or,2
oracle,2.923076923
oral,1.80952381
orange,2.166666667
oranges,2
orb,1.833333333
orbit,1.285714286
orbital,2.52
orbiting,2.47826087
orbits,1.461538462
orchard,2.625
orchestra,3.416666667
orchestral,3.434782609
orchestras,3.583333333
orchid,3.75
ordained,2.869565217
ordeal,1.32
order,1.818181818
ordered,1.740740741
ordering,1.619047619
orderly,2.25
orders,1.318181818
ordinance,2.52173913
ordinances,2.909090909
ordinarily,2.208333333
ordinary,2.208333333
ore,2.727272727
organ,1.814814815
organic,1.607142857
organism,2.590909091
organisms,2.55
organization,2.818181818
organization's,2.523809524
organizational,2.692307692
organizations,3.041666667
organize,2.086956522
organized,2.5
organizer,1.769230769
organizers,2.318181818
organizes,2.285714286
organizing,1.75
organs,1.782608696
orgasm,2.576923077
orgasmic,2.571428571
orgasms,2.615384615
orgy,3.692307692
orient,2.181818182
oriental,2.583333333
orientation,2.708333333
orientations,2.466666667
oriented,2.571428571
orifice,3.652173913
origin,2.823529412
original,2.5
originality,2.291666667
originally,3.111111111
originals,2.363636364
originate,2.958333333
originated,2.269230769
originates,2.956521739
originating,2.291666667
origination,3
originator,2.238095238
origins,2.666666667
orioles,3.590909091
ornament,2.55
ornaments,2.142857143
orphan,3.238095238
orphanage,3.571428571
orphaned,3.238095238
orphans,3.041666667
orthodox,2.541666667
orthodoxy,3.5
orthopedic,2.956521739
oscillation,5.25
oscillator,4
ostensibly,3.52173913
ostrich,3.125
other,2.84
other's,2.375
others,2
otherwise,2.357142857
otter,1.434782609
ottoman,1.772727273
ouch,3.083333333
ought,3.72
ounce,2.583333333
ounces,3.52173913
our,3.047619048
ours,2.541666667
ourselves,2.47826087
ousted,3
out,1.481481481
outback,2.076923077
outbid,2
outboard,2.043478261
outbound,1.75
outbreak,1.611111111
outbreaks,2.47826087
outburst,1.52173913
outcast,1.722222222
outcome,1.785714286
outcomes,1.72
outcry,2.285714286
outdated,2
outdoor,1.727272727
outdoors,2.041666667
outer,2.423076923
outfield,2.636363636
outfit,2.2
outgoing,1.916666667
outing,2.346153846
outlandish,2.739130435
outlaw,1.84
outlawed,2.409090909
outlaws,1.888888889
outlet,1.916666667
outlets,2.227272727
outline,1.923076923
outlined,2.518518519
outlines,1.583333333
outlining,2.269230769
outlook,2.409090909
outnumber,1.722222222
outnumbered,2.421052632
outpost,1.608695652
output,1.913043478
outputs,1.807692308
outrage,2.52173913
outraged,2.333333333
outrageous,3.833333333
outreach,2.291666667
outright,2.25
outrun,1.909090909
outs,2.185185185
outset,2.047619048
outside,2.083333333
outsider,2.391304348
outsiders,2.28
outskirts,2.260869565
outspoken,2.210526316
outstanding,2.375
outward,1.916666667
outweigh,3.391304348
ova,1.48
oval,1.833333333
ovary,2.666666667
ovation,3
oven,1.391304348
ovens,1.826086957
over,1.5
overall,1.75
overboard,2.304347826
overcame,2.772727273
overcome,2.214285714
overcoming,2
overdone,2.45
overdose,2.47826087
overdrive,1.708333333
overdue,2.5
overflow,1.72
overflowing,2.318181818
overhaul,3.090909091
overhead,2.357142857
overheard,1.666666667
overheating,2.666666667
overkill,1.72
overland,2.173913043
overlap,2.074074074
overlapping,1.791666667
overlay,2.130434783
overload,1.925925926
overloaded,2.538461538
overlook,1.8
overlooked,1.75
overlooking,2.25
overlord,1.541666667
overly,1.869565217
overnight,2.826086957
overpopulation,1.928571429
overpower,1.913043478
overpowering,2.428571429
overpriced,2.4
overrated,2.16
overridden,1.636363636
override,1.555555556
overriding,2.083333333
overrun,1.541666667
overseas,2.047619048
oversee,1.791666667
oversight,2.928571429
oversized,2.2
overt,1.923076923
overtake,2.142857143
overthrow,2.545454545
overtime,1.791666667
overtly,1.764705882
overtones,1.833333333
overture,2.391304348
overturn,1.625
overturned,2.19047619
overweight,3.217391304
overwhelm,3.217391304
overwhelmed,3.185185185
overwhelming,3.130434783
overwhelmingly,3.307692308
overworked,2.32
overwritten,2.55
ow,1.25
owe,2.5
owed,2.307692308
owes,2.681818182
owing,2.923076923
owl,2.035714286
owls,2.166666667
own,2.037037037
owned,2.153846154
owner,2.647058824
owner's,2.2
owners,2.529411765
ownership,2.217391304
owning,1.923076923
owns,1.958333333
ox,1.8
oxidation,3.173913043
oxide,2.708333333
oxygen,3
oyster,2.958333333
ozone,2.166666667
pa,2.083333333
pace,1.703703704
paced,2.80952381
paces,1.913043478
pacific,2.653846154
pacifier,3.368421053
pacing,2.681818182
pack,1.913043478
package,2.739130435
packaged,2.269230769
packages,2.647058824
packaging,2.185185185
packed,1.807692308
packers,1.782608696
packet,1.666666667
packets,1.884615385
packing,1.458333333
packs,1.782608696
pact,1.576923077
pad,1.111111111
padded,1.814814815
padding,2.217391304
paddle,1.75
paddy,2.421052632
padlock,2.157894737
pads,1.217391304
pagan,2.916666667
paganism,3.111111111
pagans,2.857142857
page,1.863636364
pages,2.384615385
paging,2.888888889
paid,2.333333333
pail,2.947368421
pain,1.807692308
painful,2.142857143
painfully,2.045454545
painless,2.2
pains,1.884615385
paint,2.043478261
paintbrush,2.153846154
painted,1.692307692
painter,1.714285714
painters,2.47826087
painting,2
paintings,2.545454545
paints,2.12
pair,1.916666667
paired,2.666666667
pairs,2.035714286
paisley,3
pajamas,2.826086957
pal,1.363636364
palace,2.181818182
paladin,3.041666667
palatable,2.695652174
pale,1.652173913
palette,2.708333333
palladium,3.772727273
palm,2
palms,1.875
pals,1.208333333
pamphlet,4.05
pamphlets,3.428571429
pan,1.130434783
pancake,2.090909091
pancreas,3.083333333
panda,1.761904762
pane,2.269230769
panel,1.857142857
panels,1.740740741
pang,1.772727273
panic,1.5
panicked,2.041666667
panorama,2.826086957
pans,1.181818182
pant,1.869565217
pantheon,3.5
panther,2.619047619
panthers,2.2
panties,1.923076923
panting,2.142857143
pants,1.826086957
pap,1.75
papa,1.411764706
papal,2.652173913
paper,1.703703704
paperback,1.818181818
paperbacks,2.086956522
paperboy,2.105263158
papers,1.913043478
paperwork,1.434782609
papyrus,3.916666667
par,2.142857143
parable,2.8
parachute,3.458333333
parachutes,3.45
parade,2.291666667
parades,2.461538462
paradigm,4.607142857
paradigms,4.76
paradise,2.318181818
paradox,2.259259259
paradoxical,3.4
paragon,2.318181818
paragraph,3.307692308
paragraphs,2.708333333
parallel,2.565217391
parallelism,3.608695652
parallels,3.107142857
paralysis,3.227272727
paralyze,2.869565217
paralyzed,3.307692308
parameter,2.583333333
parameters,2.5
parametric,2.47826087
paramilitary,2.631578947
paramount,2.958333333
paranoia,3.892857143
paranoid,3.107142857
paranormal,2.391304348
paraphernalia,5
paraphrase,2.222222222
paraphrasing,3.272727273
parasite,2.185185185
parasites,2.85
parasitic,2.913043478
parcel,2.8
parcels,3.636363636
pardon,1.739130435
pare,2.578947368
parent,2.352941176
parent's,1.875
parental,2.318181818
parentheses,3.36
parenthesis,3.904761905
parenthood,2
parents,1.777777778
parish,2.428571429
parity,2.869565217
park,1.5
parked,1.695652174
parking,1.740740741
parks,1.608695652
parkway,1.407407407
parlance,3.791666667
parliament,3.346153846
parliamentary,3.928571429
parlor,2.166666667
parochial,3.782608696
parodies,2.818181818
parody,2.913043478
parole,2.227272727
parrot,1.95
parrots,2.52173913
parry,2.6
parse,2.666666667
parsley,2.136363636
parsons,1.391304348
part,1.391304348
partake,1.863636364
parted,1.208333333
partial,3.296296296
partially,3.037037037
participant,2.391304348
participants,2.730769231
participate,2.62962963
participated,2.318181818
participates,2.095238095
participating,2.818181818
participation,2.863636364
particle,1.88
particles,2.333333333
particular,2.166666667
particularly,2.703703704
particulars,2.84
parties,2
parting,1.782608696
partisan,3.227272727
partisans,2.391304348
partition,2.666666667
partitions,2.68
partly,1.8
partner,1.727272727
partners,2
partnership,1.818181818
partridge,3.083333333
parts,1.37037037
party,1.692307692
party's,2
pass,1.083333333
passable,2.210526316
passage,2.181818182
passages,1.916666667
passe,4.117647059
passed,1.692307692
passenger,2.652173913
passengers,2.416666667
passes,1.653846154
passing,1.636363636
passion,2.347826087
passionate,3
passionately,2.826086957
passions,2.583333333
passive,1.782608696
passively,2.318181818
passport,1.464285714
password,1.88
past,1.5
pasta,1.681818182
paste,1.958333333
pasted,2.238095238
pastime,1.9375
pasting,2.086956522
pastor,2.25
pastoral,2.25
pastors,2.304347826
pastry,2.47826087
pasture,3.142857143
pastures,2.541666667
pat,1.25
patch,2.636363636
patched,2.6
patches,2.347826087
pate,2.722222222
patent,1.909090909
patented,2.954545455
patents,1.892857143
paternal,2.423076923
paternity,2.5
path,1.5
pathetic,3
pathfinder,2.318181818
pathological,2.611111111
pathology,2.631578947
paths,1.833333333
pathway,1.7
pathways,2
patience,2.678571429
patient,3.545454545
patient's,3.173913043
patiently,3.111111111
patients,2.875
patio,2.047619048
patriarch,4.25
patriarchal,4.130434783
patriarchy,3.363636364
patriot,2
patriotic,2.307692308
patriotism,2.642857143
patriots,2.75
patrol,1.692307692
patrols,2.208333333
patron,2.304347826
patronage,3.181818182
patronizing,2.952380952
patrons,2.666666667
patted,2.590909091
pattern,1.708333333
patterned,1.913043478
patterns,2.083333333
patty,1.545454545
pause,2.076923077
paused,2.833333333
pauses,2.913043478
pausing,2.590909091
pave,1.695652174
paved,2.045454545
pavement,2
pavilion,3.105263158
paving,2.166666667
paw,2.2
pawn,1.823529412
paws,1.434782609
pay,1.555555556
payable,2.148148148
paycheck,2.272727273
paying,1.714285714
payload,1.75
payment,1.642857143
payments,1.5
payoff,1.730769231
payroll,1.916666667
pays,1.611111111
pea,2.157894737
peace,2.952380952
peaceful,1.961538462
peacefully,2.8
peach,2.5
peaches,2.346153846
peacock,2.684210526
peak,1.666666667
peaked,2.142857143
peaks,2.05
peanut,2.130434783
peanuts,2.4
pear,2.391304348
pearl,2.28
pearls,2.380952381
peas,2.291666667
peasant,3.173913043
peasants,3.038461538
peat,2.434782609
pebble,1.923076923
pebbles,1.857142857
peck,1.346153846
peculiar,3.375
pedal,1.5
pedals,1.52173913
pedantic,2.454545455
peddle,2.695652174
pedestal,2.391304348
pedestrian,2.565217391
pedestrians,2.47826087
pedigree,2.954545455
pee,1.92
peed,2.523809524
peek,1.347826087
peeking,1.4375
peel,1.583333333
peeled,2
peeling,2
peep,1.535714286
peer,1.68
peered,2.277777778
peering,2.090909091
peers,1.88
peeve,2.4
peg,1.166666667
pegged,2
pegs,1.352941176
pelican,2.041666667
pellet,2.043478261
pellets,1.666666667
pelt,1.85
pelvic,2.47826087
pelvis,2.15
pen,1.444444444
penal,2.722222222
penalize,3
penalized,3.115384615
penalties,2.47826087
penalty,1.954545455
pence,2.52173913
penchant,2.772727273
pencil,2.148148148
pencils,2.347826087
pendant,1.777777778
pending,1.75
pendulum,3.423076923
penetrate,2.16
penetrated,2.347826087
penetrating,2.571428571
penetration,2.583333333
penguin,3.375
peninsula,2.5
penis,2.407407407
penned,2.208333333
pennies,1.782608696
penny,2.173913043
pens,1.363636364
pension,3.1
pensions,3.217391304
pentagon,1.666666667
pentagram,3
penthouse,2.043478261
people,2.72
people's,3.058823529
peoples,3.411764706
pep,2.142857143
pepper,1.148148148
peptide,1.928571429
per,2.083333333
perceive,2.541666667
perceived,3.125
perceives,3.043478261
perceiving,3.8
percent,2.038461538
percentage,3.074074074
percentages,2.730769231
percentile,3.166666667
perception,2.821428571
perceptions,2.954545455
perceptive,2.476190476
perceptual,2.636363636
perch,2.608695652
perched,2.035714286
percussion,2.294117647
perennial,3.043478261
perfect,1.9
perfected,2.739130435
perfection,2.363636364
perfectly,2.181818182
perform,1.882352941
performance,2.380952381
performances,2.62962963
performed,2.086956522
performer,1.782608696
performers,1.6
performing,1.80952381
performs,2.074074074
perfume,2.208333333
perhaps,1.807692308
peril,2.6
perils,2.608695652
perimeter,3
period,2.090909091
periodic,2.321428571
periodical,3.130434783
periodically,2.48
periodicals,2.875
periods,2.259259259
peripheral,4.125
periphery,4.615384615
perish,2
perjury,2.708333333
perm,1.588235294
permanent,2.333333333
permanently,2.347826087
permissible,2.65
permission,2.538461538
permit,1.9375
permits,1.208333333
permitted,2.166666667
permitting,1.884615385
peroxide,3.192307692
perpendicular,2.434782609
perpetrated,2.8
perpetrator,3.2
perpetual,3.260869565
perpetually,2.607142857
perpetuate,3.380952381
perpetuated,2.9375
perpetuating,3.260869565
perplexed,3.166666667
persecute,3.086956522
persecuted,2.695652174
persecution,3.038461538
persist,1.65
persisted,1.952380952
persistence,2.25
persistent,2
persists,2.538461538
person,1.791666667
person's,2.409090909
persona,2.272727273
personal,1.884615385
personalities,2.777777778
personality,1.958333333
personalize,2.681818182
personalized,2.476190476
personally,2.5
personnel,2.518518519
persons,1.318181818
perspective,2.545454545
perspectives,2.75
persuade,3.888888889
persuaded,2.75
persuasion,4.043478261
persuasive,3.074074074
pertain,2.458333333
pertaining,2.458333333
pertains,2.538461538
pertinent,2.923076923
perusal,2.833333333
peruse,3.347826087
perusing,3.684210526
pervasive,2.363636364
perverse,2.5
perversion,2.826086957
pervert,2
perverted,2.35
pesky,2
peso,2.083333333
pessimist,2.761904762
pessimistic,3.105263158
pest,1.458333333
pesticide,3.230769231
pesticides,2.882352941
pestilence,3.48
pests,1.6
pet,1.571428571
petals,2.136363636
petit,2.952380952
petite,3.055555556
petition,3.047619048
petitions,3.130434783
petrol,2.166666667
petroleum,3.666666667
pets,1.296296296
petting,2.095238095
petty,1.708333333
peyote,4.041666667
phalanx,4.5
phantom,4.294117647
pharmaceutical,5.208333333
pharmacist,4.115384615
pharmacology,4
pharmacy,3.375
phase,3.407407407
phases,2.652173913
phenomena,4.36
phenomenal,4.230769231
phenomenon,3.846153846
phew,3.52173913
phi,3.708333333
philharmonic,3.5
philosopher,3.181818182
philosophers,3.782608696
philosophical,3.833333333
philosophically,4.086956522
philosophies,3.9
philosophy,4
phone,3.227272727
phoned,3.136363636
phones,3.107142857
phonetic,3.375
phoney,3.571428571
phonograph,3.47826087
phony,3.260869565
phosphate,4.136363636
phosphorus,4.043478261
photo,3.115384615
photocopy,2.5
photograph,3.2
photographed,3.52173913
photographer,3.214285714
photographers,3.481481481
photographic,3.1
photographing,3.666666667
photographs,3.166666667
photography,3.037037037
photon,3.833333333
photos,2.962962963
photosynthesis,3.933333333
phrase,4.130434783
phrased,3.380952381
phrases,3.076923077
phrasing,3.272727273
physical,3.681818182
physically,3.538461538
physician,4.25
physician's,3.916666667
physicians,4.695652174
physicist,4.136363636
physicists,4.461538462
physics,3.869565217
physiological,4.363636364
physiology,4.458333333
physique,4.130434783
pi,2
pianist,2.47826087
piano,2.761904762
pianos,2.631578947
piazza,3.576923077
piccolo,3.565217391
pick,1.75
picked,1.863636364
picker,1.391304348
picket,1.714285714
picking,2.411764706
pickle,2.636363636
pickles,2.136363636
picks,1.541666667
pickup,1.75
picky,1.52173913
picnic,1.8
pictorial,2.52173913
picture,2.823529412
pictured,2.615384615
pictures,2.166666667
pie,2
piece,3.185185185
pieces,3.148148148
pier,2.88
pierce,2.916666667
pierced,2.391304348
piercing,2.615384615
piers,3.545454545
pies,1.785714286
piety,3.916666667
pig,1.192307692
pigeon,3.541666667
pigeons,3.75
piggy,1.565217391
piglet,2.391304348
pigment,1.863636364
pigs,1.5
pike,1.565217391
pile,1.92
piled,2.363636364
piles,2.227272727
pilgrim,1.913043478
pilgrimage,3.48
pilgrims,2.681818182
piling,2.909090909
pill,1.6
pillar,2.227272727
pillars,2.1
pillow,1.608695652
pillows,2.692307692
pills,1.192307692
pilot,1.962962963
pilot's,2.571428571
pilots,1.76
pimp,1.583333333
pin,1.782608696
pinball,1.48
pinch,1.75
pinched,2.391304348
pinching,2.909090909
pine,1.740740741
pineapple,2
pines,2.125
ping,1.625
pinging,2.590909091
pinhead,2.043478261
pink,1.481481481
pinnacle,2.333333333
pinned,2.12
pinning,1.961538462
pinpoint,2.227272727
pins,1.588235294
pint,1.916666667
pinto,1.928571429
pioneer,2.458333333
pioneered,3.041666667
pioneering,2.678571429
pioneers,2.695652174
pious,4.884615385
pip,1.590909091
pipe,1.296296296
piped,1.608695652
pipeline,2.217391304
pipelines,2.736842105
piper,2
pipes,1.88
piping,2.304347826
piracy,2.739130435
piranha,4.384615385
pirate,2.086956522
pirates,2.2
piss,1.25
pistol,1.925925926
pistols,1.458333333
piston,1.944444444
pistons,1.826086957
pit,1.181818182
pitch,2.5625
pitched,2.25
pitcher,2.64
pitchers,2.428571429
pitches,2.464285714
pitching,2.25
pitfall,1.392857143
pitfalls,2.043478261
pitiful,2.454545455
pits,1.269230769
pity,1.5
pivot,2.111111111
pivotal,2.541666667
pixels,2
pixie,2.230769231
pixies,2.88
pizza,2.166666667
place,1.444444444
placebo,3.6
placed,2.347826087
placement,1.958333333
placenta,2.464285714
places,2.409090909
placid,3.05
placing,2.590909091
plagiarism,4.230769231
plague,3.357142857
plagued,3.739130435
plaid,3.272727273
plain,1.954545455
plainly,2.25
plains,1.892857143
plaintiff,2.961538462
plaintiffs,3
plan,1.227272727
planar,2.913043478
plane,1.863636364
planes,2.608695652
planet,1.538461538
planet's,1.833333333
planetarium,3.304347826
planetary,2.307692308
planets,1.818181818
plank,1.857142857
planned,1.869565217
planner,1.363636364
planners,1.5
planning,2.181818182
plans,1.444444444
plant,1.111111111
plantation,2.727272727
plantations,2.285714286
planted,1.692307692
planting,1.416666667
plants,1.238095238
plaque,4.166666667
plasma,2.153846154
plaster,2
plastered,2.142857143
plastic,1.607142857
plastics,2
plate,1.80952381
plateau,5
plated,2.458333333
plates,1.75
platform,1.636363636
platforms,2
platinum,2.166666667
platonic,2.681818182
platoon,1.85
platter,2.043478261
plausible,3.037037037
play,1.227272727
playable,1.928571429
playback,1.826086957
playboy,1.958333333
played,2.25
player,1.814814815
player's,2.130434783
players,1.75
playful,1.954545455
playground,2
playhouse,2.782608696
playing,1.681818182
playmate,2.272727273
playmates,1.807692308
playoff,1.76
plays,1.727272727
plaza,1.75
plea,3.076923077
plead,2.409090909
pleaded,2.260869565
pleading,2.227272727
pleas,2.925925926
pleasant,2.333333333
pleasantly,2.9
please,2.833333333
pleased,2.148148148
pleases,2.625
pleasing,2.428571429
pleasurable,3.153846154
pleasure,3
pleasures,2.611111111
pledge,2.583333333
pledged,2.913043478
pledges,2.52173913
plenary,3.384615385
plentiful,2.52173913
plenty,1.944444444
plethora,3.125
pliers,3.086956522
plight,3.666666667
plop,1.708333333
plot,1.388888889
plots,1.375
plotted,2.043478261
plotting,1.538461538
plow,1.357142857
plowed,2.476190476
plowing,2.523809524
plowshares,2.791666667
ploy,1.888888889
pluck,1.608695652
plucked,1.785714286
plug,1.84
plugged,2.260869565
plugging,1.653846154
plugs,1.36
plum,1.636363636
plumber,3.2
plumbing,3.333333333
plume,2.615384615
plump,1.913043478
plunder,2.071428571
plunge,2.692307692
plunged,2.25
plunger,3.346153846
plunging,3
plural,1.6
plurality,2.5625
plus,1.333333333
plush,2.346153846
plutonium,2.958333333
ply,2.47826087
plywood,2.772727273
pneumatic,5.666666667
pneumonia,4.833333333
pocket,1.904761905
pockets,1.541666667
pod,1.444444444
podium,2.538461538
pods,1.608695652
poem,2.925925926
poems,2.259259259
poet,2.086956522
poetic,2.090909091
poetry,2.761904762
poets,2.107142857
poignant,4.173913043
point,2.523809524
pointed,2.272727273
pointer,2.307692308
pointers,2.47826087
pointing,2.565217391
pointless,1.821428571
points,2.761904762
poised,3.2
poison,2.36
poisoned,3.083333333
poisoning,2.375
poisonous,3.625
poisons,2.464285714
poke,1.692307692
poked,2.19047619
poker,1.695652174
pokes,2.15
poking,1.875
polar,1.541666667
polarity,1.88
polarization,2.333333333
polarized,2.590909091
pole,1.727272727
poles,1.666666667
police,2.464285714
policeman,2.36
policemen,2.214285714
policies,2.380952381
policing,2.321428571
policy,2.24
polio,2.55
polish,2.291666667
polished,2
polishing,2.47826087
polite,2
politely,2.571428571
politeness,2.375
politic,2
political,2.5
politically,2.269230769
politician,3.375
politicians,3.892857143
politicos,3.173913043
politics,2.038461538
polka,2.956521739
poll,1.769230769
polled,2.428571429
pollen,1.782608696
polling,1.964285714
polls,1.615384615
pollute,2.826086957
polluted,2.272727273
